,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ[11525],13.83,0.015,13.802,13.861,0.0,0.0,3943.0,1536.0,1.0
μ[11526],13.84,0.016,13.811,13.869,0.0,0.0,3951.0,1509.0,1.0
μ[11527],13.85,0.016,13.82,13.879,0.0,0.0,3959.0,1490.0,1.0
μ[11528],13.859,0.016,13.83,13.889,0.0,0.0,3964.0,1510.0,1.0
μ[11529],13.869,0.016,13.839,13.898,0.0,0.0,3971.0,1510.0,1.0
μ[11530],13.879,0.016,13.849,13.908,0.0,0.0,3977.0,1510.0,1.0
μ[11531],13.889,0.016,13.859,13.918,0.0,0.0,3984.0,1510.0,1.0
μ[11532],13.898,0.016,13.869,13.928,0.0,0.0,3992.0,1510.0,1.0
μ[11533],13.908,0.016,13.878,13.938,0.0,0.0,4000.0,1481.0,1.0
μ[11534],13.918,0.016,13.888,13.947,0.0,0.0,4008.0,1481.0,1.0
μ[11535],13.928,0.016,13.897,13.957,0.0,0.0,4016.0,1339.0,1.0
μ[11536],13.937,0.016,13.906,13.967,0.0,0.0,4024.0,1376.0,1.0
μ[11537],13.947,0.016,13.916,13.977,0.0,0.0,4032.0,1429.0,1.0
μ[11538],13.957,0.016,13.926,13.987,0.0,0.0,4039.0,1372.0,1.0
μ[11539],13.966,0.016,13.936,13.997,0.0,0.0,4046.0,1332.0,1.0
μ[11540],13.976,0.016,13.945,14.007,0.0,0.0,4055.0,1332.0,1.0
μ[11541],13.986,0.016,13.955,14.016,0.0,0.0,4065.0,1332.0,1.0
μ[11542],13.996,0.016,13.965,14.026,0.0,0.0,4072.0,1356.0,1.0
μ[11543],14.005,0.016,13.975,14.036,0.0,0.0,4081.0,1340.0,1.0
μ[11544],14.015,0.017,13.984,14.046,0.0,0.0,4090.0,1318.0,1.0
μ[11545],14.025,0.017,13.993,14.056,0.0,0.0,4100.0,1346.0,1.0
μ[11546],14.035,0.017,14.002,14.065,0.0,0.0,4109.0,1357.0,1.0
μ[11547],14.044,0.017,14.012,14.075,0.0,0.0,4119.0,1404.0,1.0
μ[11548],14.054,0.017,14.021,14.085,0.0,0.0,4130.0,1406.0,1.0
μ[11549],14.064,0.017,14.031,14.094,0.0,0.0,4138.0,1406.0,1.0
μ[11550],14.073,0.017,14.041,14.104,0.0,0.0,4147.0,1540.0,1.0
μ[11551],14.083,0.017,14.05,14.114,0.0,0.0,4157.0,1548.0,1.0
μ[11552],14.093,0.017,14.06,14.124,0.0,0.0,4169.0,1548.0,1.0
μ[11553],14.103,0.017,14.069,14.134,0.0,0.0,4179.0,1548.0,1.0
μ[11554],14.112,0.017,14.078,14.143,0.0,0.0,4191.0,1561.0,1.0
μ[11555],14.122,0.017,14.088,14.153,0.0,0.0,4202.0,1548.0,1.0
μ[11556],14.132,0.017,14.098,14.163,0.0,0.0,4211.0,1599.0,1.0
μ[11557],14.142,0.017,14.107,14.173,0.0,0.0,4221.0,1756.0,1.0
μ[11558],14.151,0.017,14.117,14.183,0.0,0.0,4442.0,1780.0,1.0
μ[11559],14.161,0.017,14.126,14.192,0.0,0.0,4452.0,1780.0,1.0
μ[11560],14.171,0.018,14.138,14.205,0.0,0.0,4458.0,1737.0,1.0
μ[11561],14.18,0.018,14.146,14.213,0.0,0.0,4460.0,1840.0,1.0
μ[11562],14.19,0.018,14.156,14.223,0.0,0.0,4470.0,1826.0,1.0
μ[11563],14.2,0.018,14.165,14.233,0.0,0.0,4481.0,2019.0,1.0
μ[11564],14.21,0.018,14.177,14.244,0.0,0.0,4487.0,2208.0,1.0
μ[11565],14.219,0.018,14.186,14.254,0.0,0.0,4497.0,2196.0,1.0
μ[11566],14.229,0.018,14.195,14.263,0.0,0.0,4505.0,2196.0,1.0
μ[11567],14.239,0.018,14.205,14.273,0.0,0.0,4516.0,2091.0,1.0
μ[11568],14.249,0.018,14.214,14.283,0.0,0.0,4527.0,2095.0,1.0
μ[11569],14.258,0.018,14.224,14.293,0.0,0.0,4535.0,2095.0,1.0
μ[11570],14.268,0.018,14.234,14.303,0.0,0.0,4547.0,2192.0,1.0
μ[11571],14.278,0.018,14.244,14.313,0.0,0.0,4556.0,2313.0,1.0
μ[11572],14.288,0.018,14.253,14.322,0.0,0.0,4563.0,2313.0,1.0
μ[11573],14.297,0.018,14.262,14.332,0.0,0.0,4578.0,2329.0,1.0
μ[11574],14.307,0.019,14.271,14.342,0.0,0.0,4586.0,2356.0,1.0
μ[11575],14.317,0.019,14.281,14.352,0.0,0.0,4599.0,2355.0,1.0
μ[11576],14.326,0.019,14.291,14.362,0.0,0.0,4614.0,2340.0,1.0
μ[11577],14.336,0.019,14.3,14.372,0.0,0.0,4624.0,2340.0,1.0
μ[11578],14.346,0.019,14.31,14.382,0.0,0.0,4629.0,2342.0,1.0
μ[11579],14.356,0.019,14.321,14.393,0.0,0.0,4644.0,2387.0,1.0
μ[11580],14.365,0.019,14.331,14.403,0.0,0.0,4654.0,2387.0,1.0
μ[11581],14.375,0.019,14.339,14.411,0.0,0.0,4663.0,2494.0,1.0
μ[11582],14.385,0.019,14.35,14.423,0.0,0.0,4679.0,2520.0,1.0
μ[11583],14.395,0.019,14.36,14.432,0.0,0.0,4687.0,2513.0,1.0
μ[11584],14.404,0.019,14.369,14.443,0.0,0.0,4697.0,2513.0,1.0
μ[11585],14.414,0.019,14.379,14.452,0.0,0.0,4705.0,2513.0,1.0
μ[11586],14.424,0.019,14.389,14.463,0.0,0.0,4714.0,2530.0,1.0
μ[11587],14.433,0.02,14.398,14.472,0.0,0.0,4725.0,2537.0,1.0
μ[11588],14.443,0.02,14.407,14.482,0.0,0.0,4735.0,2537.0,1.0
μ[11589],14.453,0.02,14.417,14.492,0.0,0.0,4750.0,2599.0,1.0
μ[11590],14.463,0.02,14.427,14.502,0.0,0.0,4762.0,2635.0,1.0
μ[11591],14.472,0.02,14.436,14.512,0.0,0.0,4764.0,2635.0,1.0
μ[11592],14.482,0.02,14.446,14.522,0.0,0.0,4774.0,2643.0,1.0
μ[11593],14.492,0.02,14.455,14.532,0.0,0.0,4791.0,2643.0,1.0
μ[11594],14.502,0.02,14.465,14.541,0.0,0.0,4802.0,2636.0,1.0
μ[11595],14.511,0.02,14.475,14.552,0.0,0.0,4814.0,2672.0,1.0
μ[11596],14.521,0.02,14.485,14.562,0.0,0.0,4829.0,2627.0,1.0
μ[11597],14.531,0.02,14.494,14.572,0.0,0.0,4842.0,2618.0,1.0
μ[11598],14.54,0.02,14.504,14.582,0.0,0.0,4854.0,2653.0,1.0
μ[11599],14.55,0.021,14.512,14.59,0.0,0.0,4863.0,2665.0,1.0
μ[11600],14.56,0.021,14.521,14.6,0.0,0.0,4876.0,2665.0,1.0
μ[11601],14.57,0.021,14.531,14.61,0.0,0.0,4893.0,2748.0,1.0
μ[11602],14.579,0.021,14.541,14.62,0.0,0.0,4909.0,2708.0,1.0
μ[11603],14.589,0.021,14.55,14.63,0.0,0.0,4924.0,2708.0,1.0
μ[11604],14.599,0.021,14.56,14.64,0.0,0.0,4939.0,2709.0,1.0
μ[11605],14.609,0.021,14.569,14.65,0.0,0.0,4953.0,2727.0,1.0
μ[11606],14.618,0.021,14.579,14.659,0.0,0.0,4972.0,2727.0,1.0
μ[11607],14.628,0.021,14.588,14.669,0.0,0.0,4987.0,2767.0,1.0
μ[11608],14.638,0.021,14.597,14.679,0.0,0.0,5001.0,2767.0,1.0
μ[11609],14.647,0.021,14.607,14.689,0.0,0.0,5019.0,2767.0,1.0
μ[11610],14.657,0.022,14.616,14.698,0.0,0.0,5034.0,2867.0,1.0
μ[11611],14.667,0.022,14.626,14.708,0.0,0.0,5047.0,2913.0,1.0
μ[11612],14.677,0.022,14.635,14.718,0.0,0.0,5060.0,2913.0,1.0
μ[11613],14.686,0.022,14.645,14.728,0.0,0.0,5077.0,2913.0,1.0
μ[11614],14.696,0.022,14.654,14.738,0.0,0.0,5090.0,2913.0,1.0
μ[11615],14.706,0.022,14.664,14.748,0.0,0.0,5106.0,2937.0,1.0
μ[11616],14.716,0.022,14.674,14.758,0.0,0.0,5121.0,2959.0,1.0
μ[11617],14.725,0.022,14.683,14.767,0.0,0.0,5135.0,2959.0,1.0
μ[11618],14.735,0.022,14.693,14.777,0.0,0.0,5147.0,2959.0,1.0
μ[11619],14.745,0.022,14.703,14.787,0.0,0.0,5163.0,2959.0,1.0
μ[11620],14.754,0.022,14.712,14.797,0.0,0.0,5172.0,2957.0,1.0
μ[11621],14.764,0.023,14.722,14.807,0.0,0.0,5188.0,2957.0,1.0
μ[11622],14.774,0.023,14.731,14.817,0.0,0.0,5202.0,2957.0,1.0
μ[11623],14.784,0.023,14.741,14.827,0.0,0.0,5213.0,2957.0,1.0
μ[11624],14.793,0.023,14.75,14.837,0.0,0.0,5226.0,2957.0,1.0
μ[11625],14.803,0.023,14.76,14.847,0.0,0.0,5239.0,3003.0,1.0
μ[11626],14.813,0.023,14.769,14.856,0.0,0.0,5254.0,3003.0,1.0
μ[11627],14.823,0.023,14.779,14.866,0.0,0.0,5271.0,3029.0,1.0
μ[11628],14.832,0.023,14.788,14.876,0.0,0.0,5289.0,3029.0,1.0
μ[11629],14.842,0.023,14.798,14.886,0.0,0.0,5302.0,3029.0,1.0
μ[11630],14.852,0.023,14.807,14.896,0.0,0.0,5320.0,3029.0,1.0
μ[11631],14.861,0.023,14.816,14.905,0.0,0.0,5333.0,3054.0,1.0
μ[11632],14.871,0.024,14.826,14.915,0.0,0.0,5349.0,3054.0,1.0
μ[11633],14.881,0.024,14.835,14.925,0.0,0.0,5365.0,3054.0,1.0
μ[11634],14.891,0.024,14.845,14.935,0.0,0.0,5382.0,3055.0,1.0
μ[11635],14.9,0.024,14.856,14.946,0.0,0.0,5393.0,3106.0,1.0
μ[11636],14.91,0.024,14.865,14.956,0.0,0.0,5410.0,3106.0,1.0
μ[11637],14.92,0.024,14.875,14.966,0.0,0.0,5427.0,3132.0,1.0
μ[11638],14.93,0.024,14.884,14.976,0.0,0.0,5445.0,3134.0,1.0
μ[11639],14.939,0.024,14.893,14.986,0.0,0.0,5458.0,3134.0,1.0
μ[11640],14.949,0.024,14.902,14.994,0.0,0.0,5478.0,3134.0,1.0
μ[11641],14.959,0.024,14.911,15.004,0.0,0.0,5494.0,3134.0,1.0
μ[11642],14.968,0.024,14.922,15.016,0.0,0.0,5504.0,3135.0,1.0
μ[11643],14.978,0.025,14.933,15.026,0.0,0.0,5524.0,3135.0,1.0
μ[11644],14.988,0.025,14.942,15.036,0.0,0.0,5535.0,3135.0,1.0
μ[11645],14.998,0.025,14.952,15.046,0.0,0.0,5548.0,3135.0,1.0
μ[11646],15.007,0.025,14.955,15.05,0.0,0.0,5560.0,3135.0,1.0
μ[11647],15.017,0.025,14.965,15.06,0.0,0.0,5573.0,3135.0,1.0
μ[11648],15.027,0.025,14.974,15.07,0.0,0.0,5590.0,3136.0,1.0
μ[11649],15.037,0.025,14.989,15.086,0.0,0.0,5607.0,3111.0,1.0
μ[11650],15.046,0.025,14.999,15.095,0.0,0.0,5624.0,3062.0,1.0
μ[11651],15.056,0.025,15.005,15.101,0.0,0.0,5639.0,3062.0,1.0
μ[11652],15.066,0.025,15.014,15.111,0.0,0.0,5653.0,3062.0,1.0
μ[11653],15.075,0.026,15.024,15.122,0.0,0.0,5668.0,3062.0,1.0
μ[11654],15.085,0.026,15.033,15.131,0.0,0.0,5682.0,3063.0,1.0
μ[11655],15.095,0.026,15.043,15.141,0.0,0.0,5695.0,3063.0,1.0
μ[11656],15.105,0.026,15.053,15.151,0.0,0.0,5712.0,3090.0,1.0
μ[11657],15.114,0.026,15.062,15.161,0.0,0.0,5733.0,3090.0,1.0
μ[11658],15.124,0.026,15.072,15.171,0.0,0.0,5750.0,3090.0,1.0
μ[11659],15.134,0.026,15.081,15.181,0.0,0.0,5766.0,3090.0,1.0
μ[11660],15.144,0.026,15.091,15.191,0.0,0.0,5780.0,3115.0,1.0
μ[11661],15.153,0.026,15.101,15.201,0.0,0.0,5796.0,3115.0,1.0
μ[11662],15.163,0.026,15.11,15.211,0.0,0.0,5815.0,3115.0,1.0
μ[11663],15.173,0.027,15.12,15.221,0.0,0.0,5828.0,3115.0,1.0
μ[11664],15.183,0.027,15.129,15.231,0.0,0.0,5839.0,3140.0,1.0
μ[11665],15.192,0.027,15.139,15.24,0.0,0.0,5853.0,3140.0,1.0
μ[11666],15.202,0.027,15.148,15.25,0.0,0.0,5869.0,3140.0,1.0
μ[11667],15.212,0.027,15.158,15.26,0.0,0.0,5882.0,3140.0,1.0
μ[11668],15.221,0.027,15.167,15.27,0.0,0.0,5892.0,3114.0,1.0
μ[11669],15.231,0.027,15.177,15.281,0.0,0.0,5901.0,3140.0,1.0
μ[11670],15.241,0.027,15.186,15.29,0.0,0.0,5912.0,3114.0,1.0
μ[11671],15.251,0.027,15.196,15.3,0.0,0.0,5927.0,3113.0,1.0
μ[11672],15.26,0.027,15.206,15.31,0.0,0.0,5939.0,3113.0,1.0
μ[11673],15.27,0.028,15.215,15.32,0.0,0.0,5949.0,3091.0,1.0
μ[11674],15.28,0.028,15.225,15.33,0.0,0.0,5958.0,3066.0,1.0
μ[11675],15.29,0.028,15.234,15.34,0.0,0.0,5972.0,3066.0,1.0
μ[11676],15.299,0.028,15.244,15.35,0.0,0.0,5985.0,3066.0,1.0
μ[11677],15.309,0.028,15.253,15.36,0.0,0.0,5999.0,3041.0,1.0
μ[11678],15.319,0.028,15.263,15.37,0.0,0.0,6015.0,3041.0,1.0
μ[11679],15.328,0.028,15.272,15.38,0.0,0.0,6028.0,3090.0,1.0
μ[11680],15.338,0.028,15.282,15.39,0.0,0.0,6037.0,3089.0,1.0
μ[11681],15.348,0.028,15.292,15.4,0.0,0.0,6052.0,3089.0,1.0
μ[11682],15.358,0.028,15.301,15.41,0.0,0.0,6062.0,3065.0,1.0
μ[11683],15.367,0.029,15.308,15.418,0.0,0.0,6076.0,3065.0,1.0
μ[11684],15.377,0.029,15.318,15.427,0.0,0.0,6088.0,3065.0,1.0
μ[11685],15.387,0.029,15.327,15.437,0.0,0.0,6101.0,3065.0,1.0
μ[11686],15.397,0.029,15.337,15.448,0.0,0.0,6116.0,3065.0,1.0
μ[11687],15.406,0.029,15.347,15.458,0.0,0.0,6129.0,3065.0,1.0
μ[11688],15.416,0.029,15.356,15.467,0.0,0.0,6142.0,3065.0,1.0
μ[11689],15.426,0.029,15.366,15.477,0.0,0.0,6152.0,3065.0,1.0
μ[11690],15.435,0.029,15.375,15.487,0.0,0.0,6162.0,3065.0,1.0
μ[11691],7.025,0.037,6.952,7.09,0.0,0.0,8290.0,3045.0,1.0
μ[11692],7.04,0.037,6.967,7.104,0.0,0.0,8284.0,3045.0,1.0
μ[11693],7.055,0.036,6.982,7.119,0.0,0.0,8280.0,3045.0,1.0
μ[11694],7.07,0.036,6.998,7.134,0.0,0.0,8279.0,3045.0,1.0
μ[11695],7.085,0.036,7.013,7.149,0.0,0.0,8275.0,3045.0,1.0
μ[11696],7.1,0.036,7.028,7.163,0.0,0.0,8266.0,3045.0,1.0
μ[11697],7.115,0.036,7.043,7.178,0.0,0.0,8277.0,3045.0,1.0
μ[11698],7.13,0.036,7.059,7.194,0.0,0.0,8273.0,3045.0,1.0
μ[11699],7.145,0.036,7.074,7.208,0.0,0.0,8265.0,3045.0,1.0
μ[11700],7.161,0.036,7.089,7.223,0.0,0.0,8259.0,3045.0,1.0
μ[11701],7.176,0.035,7.104,7.238,0.0,0.0,8255.0,3095.0,1.0
μ[11702],7.191,0.035,7.123,7.256,0.0,0.0,8252.0,3095.0,1.0
μ[11703],7.206,0.035,7.138,7.27,0.0,0.0,8247.0,3095.0,1.0
μ[11704],7.221,0.035,7.153,7.285,0.0,0.0,8242.0,3096.0,1.0
μ[11705],7.236,0.035,7.168,7.3,0.0,0.0,8236.0,3096.0,1.0
μ[11706],7.251,0.035,7.184,7.315,0.0,0.0,8229.0,3096.0,1.0
μ[11707],7.266,0.035,7.199,7.33,0.0,0.0,8224.0,3096.0,1.0
μ[11708],7.281,0.035,7.214,7.344,0.0,0.0,8217.0,3096.0,1.0
μ[11709],7.296,0.034,7.229,7.359,0.0,0.0,8209.0,3095.0,1.0
μ[11710],7.311,0.034,7.245,7.374,0.0,0.0,8202.0,3228.0,1.0
μ[11711],7.326,0.034,7.262,7.391,0.0,0.0,8198.0,3228.0,1.0
μ[11712],7.341,0.034,7.275,7.404,0.0,0.0,8189.0,3256.0,1.0
μ[11713],7.356,0.034,7.29,7.417,0.0,0.0,8183.0,3256.0,1.0
μ[11714],7.371,0.034,7.307,7.434,0.0,0.0,8177.0,3284.0,1.0
μ[11715],7.386,0.034,7.32,7.447,0.0,0.0,8176.0,3284.0,1.0
μ[11716],7.401,0.034,7.336,7.462,0.0,0.0,8168.0,3285.0,1.0
μ[11717],7.416,0.033,7.354,7.48,0.0,0.0,8165.0,3314.0,1.0
μ[11718],7.431,0.033,7.366,7.491,0.0,0.0,8157.0,3285.0,1.0
μ[11719],7.446,0.033,7.382,7.507,0.0,0.0,8155.0,3214.0,1.0
μ[11720],7.462,0.033,7.398,7.522,0.0,0.0,8151.0,3214.0,1.0
μ[11721],7.477,0.033,7.413,7.537,0.0,0.0,8141.0,3214.0,1.0
μ[11722],7.492,0.033,7.428,7.551,0.0,0.0,8133.0,3214.0,1.0
μ[11723],7.507,0.033,7.443,7.566,0.0,0.0,8127.0,3214.0,1.0
μ[11724],7.522,0.033,7.463,7.585,0.0,0.0,8123.0,3215.0,1.0
μ[11725],7.537,0.032,7.478,7.6,0.0,0.0,8109.0,3214.0,1.0
μ[11726],7.552,0.032,7.493,7.615,0.0,0.0,8101.0,3313.0,1.0
μ[11727],7.567,0.032,7.509,7.63,0.0,0.0,8097.0,3313.0,1.0
μ[11728],7.582,0.032,7.525,7.645,0.0,0.0,8095.0,3313.0,1.0
μ[11729],7.597,0.032,7.54,7.659,0.0,0.0,8086.0,3313.0,1.0
μ[11730],7.612,0.032,7.555,7.674,0.0,0.0,8079.0,3386.0,1.0
μ[11731],7.627,0.032,7.57,7.689,0.0,0.0,8068.0,3386.0,1.0
μ[11732],7.642,0.032,7.585,7.703,0.0,0.0,8059.0,3242.0,1.0
μ[11733],7.657,0.031,7.601,7.718,0.0,0.0,8049.0,3241.0,1.0
μ[11734],7.672,0.031,7.616,7.733,0.0,0.0,8042.0,3241.0,1.0
μ[11735],7.687,0.031,7.631,7.748,0.0,0.0,8031.0,3241.0,1.0
μ[11736],7.702,0.031,7.646,7.763,0.0,0.0,8021.0,3161.0,1.0
μ[11737],7.717,0.031,7.662,7.778,0.0,0.0,8012.0,3269.0,1.0
μ[11738],7.732,0.031,7.677,7.793,0.0,0.0,8004.0,3214.0,1.0
μ[11739],7.748,0.031,7.693,7.807,0.0,0.0,7996.0,3109.0,1.0
μ[11740],7.763,0.031,7.708,7.822,0.0,0.0,7985.0,3110.0,1.0
μ[11741],7.778,0.03,7.723,7.837,0.0,0.0,7976.0,3110.0,1.0
μ[11742],7.793,0.03,7.739,7.852,0.0,0.0,7967.0,3135.0,1.0
μ[11743],7.808,0.03,7.754,7.867,0.0,0.0,7953.0,3134.0,1.0
μ[11744],7.823,0.03,7.769,7.882,0.0,0.0,7943.0,3134.0,1.0
μ[11745],7.838,0.03,7.785,7.896,0.0,0.0,7934.0,3035.0,1.0
μ[11746],7.853,0.03,7.8,7.911,0.0,0.0,7924.0,3035.0,1.0
μ[11747],7.868,0.03,7.815,7.926,0.0,0.0,7916.0,3035.0,1.0
μ[11748],7.883,0.03,7.83,7.941,0.0,0.0,7905.0,2874.0,1.0
μ[11749],7.898,0.03,7.846,7.956,0.0,0.0,7892.0,2896.0,1.0
μ[11750],7.913,0.029,7.861,7.971,0.0,0.0,7885.0,2896.0,1.0
μ[11751],7.928,0.029,7.876,7.986,0.0,0.0,7874.0,2941.0,1.0
μ[11752],7.943,0.029,7.892,8.001,0.0,0.0,7867.0,2918.0,1.0
μ[11753],7.958,0.029,7.906,8.014,0.0,0.0,7858.0,2964.0,1.0
μ[11754],7.973,0.029,7.921,8.029,0.0,0.0,7847.0,2964.0,1.0
μ[11755],7.988,0.029,7.937,8.044,0.0,0.0,7837.0,3098.0,1.0
μ[11756],8.003,0.029,7.952,8.059,0.0,0.0,7829.0,3098.0,1.0
μ[11757],8.018,0.029,7.967,8.074,0.0,0.0,7821.0,3098.0,1.0
μ[11758],8.033,0.028,7.982,8.088,0.0,0.0,7815.0,3098.0,1.0
μ[11759],8.049,0.028,7.997,8.103,0.0,0.0,7801.0,3027.0,1.0
μ[11760],8.064,0.028,8.013,8.118,0.0,0.0,7790.0,3027.0,1.0
μ[11761],8.079,0.028,8.028,8.133,0.0,0.0,7775.0,3027.0,1.0
μ[11762],8.094,0.028,8.043,8.148,0.0,0.0,7763.0,3051.0,1.0
μ[11763],8.109,0.028,8.058,8.162,0.0,0.0,7752.0,3051.0,1.0
μ[11764],8.124,0.028,8.074,8.177,0.0,0.0,7738.0,3051.0,1.0
μ[11765],8.139,0.028,8.089,8.192,0.0,0.0,7727.0,3073.0,1.0
μ[11766],8.154,0.028,8.104,8.207,0.0,0.0,7720.0,3153.0,1.0
μ[11767],8.169,0.027,8.119,8.221,0.0,0.0,7708.0,3153.0,1.0
μ[11768],8.184,0.027,8.134,8.236,0.0,0.0,7692.0,3127.0,1.0
μ[11769],8.199,0.027,8.15,8.251,0.0,0.0,7677.0,3127.0,1.0
μ[11770],8.214,0.027,8.165,8.266,0.0,0.0,7664.0,3074.0,1.0
μ[11771],8.229,0.027,8.18,8.281,0.0,0.0,7643.0,3068.0,1.0
μ[11772],8.244,0.027,8.195,8.295,0.0,0.0,7628.0,3068.0,1.0
μ[11773],8.259,0.027,8.208,8.308,0.0,0.0,7618.0,3176.0,1.0
μ[11774],8.274,0.027,8.221,8.321,0.0,0.0,7606.0,3230.0,1.0
μ[11775],8.289,0.027,8.236,8.335,0.0,0.0,7593.0,3232.0,1.0
μ[11776],8.304,0.026,8.255,8.353,0.0,0.0,7578.0,3258.0,1.0
μ[11777],8.319,0.026,8.27,8.368,0.0,0.0,7561.0,3232.0,1.0
μ[11778],8.335,0.026,8.285,8.383,0.0,0.0,7547.0,3205.0,1.0
μ[11779],8.35,0.026,8.299,8.396,0.0,0.0,7532.0,3233.0,1.0
μ[11780],8.365,0.026,8.314,8.411,0.0,0.0,7516.0,3233.0,1.0
μ[11781],8.38,0.026,8.33,8.426,0.0,0.0,7499.0,3233.0,1.0
μ[11782],8.395,0.026,8.345,8.441,0.0,0.0,7485.0,3205.0,1.0
μ[11783],8.41,0.026,8.36,8.456,0.0,0.0,7473.0,3205.0,1.0
μ[11784],8.425,0.026,8.374,8.47,0.0,0.0,7458.0,3205.0,1.0
μ[11785],8.44,0.025,8.39,8.485,0.0,0.0,7443.0,3260.0,1.0
μ[11786],8.455,0.025,8.406,8.5,0.0,0.0,7429.0,3259.0,1.0
μ[11787],8.47,0.025,8.421,8.515,0.0,0.0,7414.0,3259.0,1.0
μ[11788],8.485,0.025,8.436,8.53,0.0,0.0,7398.0,3258.0,1.0
μ[11789],8.5,0.025,8.451,8.544,0.0,0.0,7380.0,3258.0,1.0
μ[11790],8.515,0.025,8.466,8.559,0.0,0.0,7364.0,3261.0,1.0
μ[11791],8.53,0.025,8.482,8.574,0.0,0.0,7349.0,3234.0,1.0
μ[11792],8.545,0.025,8.496,8.588,0.0,0.0,7329.0,3271.0,1.0
μ[11793],8.56,0.025,8.512,8.603,0.0,0.0,7310.0,3292.0,1.0
μ[11794],8.575,0.025,8.527,8.618,0.0,0.0,7294.0,3292.0,1.0
μ[11795],8.59,0.024,8.542,8.633,0.0,0.0,7278.0,3292.0,1.0
μ[11796],8.605,0.024,8.557,8.648,0.0,0.0,7260.0,3277.0,1.0
μ[11797],8.62,0.024,8.573,8.663,0.0,0.0,7242.0,3277.0,1.0
μ[11798],8.636,0.024,8.588,8.678,0.0,0.0,7222.0,3220.0,1.0
μ[11799],8.651,0.024,8.603,8.693,0.0,0.0,7208.0,3343.0,1.0
μ[11800],8.666,0.024,8.62,8.71,0.0,0.0,7187.0,3343.0,1.0
μ[11801],8.681,0.024,8.635,8.723,0.0,0.0,7169.0,3343.0,1.0
μ[11802],8.696,0.024,8.65,8.738,0.0,0.0,7151.0,3343.0,1.0
μ[11803],8.711,0.024,8.666,8.754,0.0,0.0,7133.0,3300.0,1.0
μ[11804],8.726,0.024,8.682,8.77,0.0,0.0,7114.0,3329.0,1.0
μ[11805],8.741,0.023,8.697,8.785,0.0,0.0,7095.0,3349.0,1.0
μ[11806],8.756,0.023,8.712,8.799,0.0,0.0,7076.0,3409.0,1.0
μ[11807],8.771,0.023,8.727,8.813,0.0,0.0,7054.0,3409.0,1.0
μ[11808],8.786,0.023,8.743,8.829,0.0,0.0,7035.0,3409.0,1.0
μ[11809],8.801,0.023,8.758,8.844,0.0,0.0,7015.0,3409.0,1.0
μ[11810],8.816,0.023,8.773,8.859,0.0,0.0,6998.0,3409.0,1.0
μ[11811],8.831,0.023,8.789,8.874,0.0,0.0,6961.0,3409.0,1.0
μ[11812],8.846,0.023,8.804,8.889,0.0,0.0,6939.0,3440.0,1.0
μ[11813],8.861,0.023,8.819,8.904,0.0,0.0,6921.0,3440.0,1.0
μ[11814],8.876,0.023,8.835,8.919,0.0,0.0,6901.0,3441.0,1.0
μ[11815],8.891,0.023,8.85,8.934,0.0,0.0,6879.0,3441.0,1.0
μ[11816],8.906,0.022,8.864,8.948,0.0,0.0,6855.0,3441.0,1.0
μ[11817],8.922,0.022,8.879,8.963,0.0,0.0,6836.0,3441.0,1.0
μ[11818],8.937,0.022,8.895,8.977,0.0,0.0,6817.0,3410.0,1.0
μ[11819],8.952,0.022,8.91,8.992,0.0,0.0,6798.0,3410.0,1.0
μ[11820],8.967,0.022,8.925,9.008,0.0,0.0,6774.0,3380.0,1.0
μ[11821],8.982,0.022,8.939,9.021,0.0,0.0,6753.0,3380.0,1.0
μ[11822],8.997,0.022,8.954,9.036,0.0,0.0,6733.0,3292.0,1.0
μ[11823],9.012,0.022,8.97,9.051,0.0,0.0,6713.0,3287.0,1.0
μ[11824],9.027,0.022,8.985,9.066,0.0,0.0,6692.0,3316.0,1.0
μ[11825],9.042,0.022,9.0,9.081,0.0,0.0,6668.0,3316.0,1.0
μ[11826],9.057,0.022,9.016,9.096,0.0,0.0,6648.0,3315.0,1.0
μ[11827],9.072,0.021,9.031,9.111,0.0,0.0,6631.0,3315.0,1.0
μ[11828],9.087,0.021,9.046,9.125,0.0,0.0,6611.0,3315.0,1.0
μ[11829],9.102,0.021,9.063,9.143,0.0,0.0,6591.0,3315.0,1.0
μ[11830],9.117,0.021,9.078,9.158,0.0,0.0,6566.0,3258.0,1.0
μ[11831],9.132,0.021,9.093,9.172,0.0,0.0,6547.0,3287.0,1.0
μ[11832],9.147,0.021,9.109,9.187,0.0,0.0,6522.0,3287.0,1.0
μ[11833],9.162,0.021,9.124,9.202,0.0,0.0,6498.0,3258.0,1.0
μ[11834],9.177,0.021,9.139,9.217,0.0,0.0,6475.0,3256.0,1.0
μ[11835],9.192,0.021,9.154,9.232,0.0,0.0,6455.0,3285.0,1.0
μ[11836],9.207,0.021,9.17,9.247,0.0,0.0,6433.0,3256.0,1.0
μ[11837],9.223,0.021,9.185,9.262,0.0,0.0,6409.0,3228.0,1.0
μ[11838],9.238,0.021,9.198,9.274,0.0,0.0,6388.0,3228.0,1.0
μ[11839],9.253,0.021,9.213,9.289,0.0,0.0,6367.0,3257.0,1.0
μ[11840],9.268,0.02,9.228,9.304,0.0,0.0,6345.0,3122.0,1.0
