,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ_Croatia[36],7.382,0.042,7.304,7.458,0.0,0.0,7801.0,3033.0,1.0
μ_Croatia[37],7.398,0.042,7.32,7.474,0.0,0.0,7796.0,3033.0,1.0
μ_Croatia[38],7.415,0.041,7.336,7.49,0.0,0.0,7785.0,3033.0,1.0
μ_Croatia[39],7.431,0.041,7.353,7.506,0.0,0.0,7782.0,3108.0,1.0
μ_Croatia[40],7.447,0.041,7.369,7.522,0.0,0.0,7774.0,3080.0,1.0
μ_Croatia[41],7.463,0.041,7.386,7.538,0.0,0.0,7761.0,3080.0,1.0
μ_Croatia[42],7.479,0.041,7.402,7.553,0.0,0.0,7745.0,3080.0,1.0
μ_Croatia[43],7.495,0.041,7.418,7.569,0.0,0.0,7737.0,3080.0,1.0
μ_Croatia[44],7.512,0.041,7.435,7.585,0.0,0.0,7725.0,3080.0,1.0
μ_Croatia[45],7.528,0.04,7.451,7.601,0.0,0.0,7716.0,3073.0,1.0
μ_Croatia[46],7.544,0.04,7.468,7.617,0.0,0.0,7706.0,3073.0,1.0
μ_Croatia[47],7.56,0.04,7.484,7.633,0.0,0.0,7695.0,3073.0,1.0
μ_Croatia[48],7.576,0.04,7.504,7.653,0.0,0.0,7677.0,3073.0,1.0
μ_Croatia[49],7.593,0.04,7.521,7.668,0.0,0.0,7666.0,3176.0,1.0
μ_Croatia[50],7.609,0.04,7.537,7.684,0.0,0.0,7652.0,3176.0,1.0
μ_Croatia[51],7.625,0.04,7.553,7.7,0.0,0.0,7641.0,3198.0,1.0
μ_Croatia[52],7.641,0.039,7.569,7.715,0.0,0.0,7640.0,3228.0,1.0
μ_Croatia[53],7.657,0.039,7.586,7.731,0.0,0.0,7623.0,3229.0,1.0
μ_Croatia[54],7.674,0.039,7.601,7.746,0.0,0.0,7609.0,3229.0,1.0
μ_Croatia[55],7.69,0.039,7.619,7.763,0.0,0.0,7597.0,3120.0,1.0
μ_Croatia[56],7.706,0.039,7.635,7.778,0.0,0.0,7589.0,3120.0,1.0
μ_Croatia[57],7.722,0.039,7.651,7.794,0.0,0.0,7591.0,3066.0,1.0
μ_Croatia[58],7.738,0.038,7.668,7.81,0.0,0.0,7576.0,3066.0,1.0
μ_Croatia[59],7.754,0.038,7.684,7.826,0.0,0.0,7559.0,3017.0,1.0
μ_Croatia[60],7.771,0.038,7.701,7.842,0.0,0.0,7550.0,2968.0,1.0
μ_Croatia[61],7.787,0.038,7.719,7.86,0.0,0.0,7536.0,2971.0,1.0
μ_Croatia[62],7.803,0.038,7.736,7.876,0.0,0.0,7517.0,2971.0,1.0
μ_Croatia[63],7.819,0.038,7.752,7.892,0.0,0.0,7507.0,2992.0,1.0
μ_Croatia[64],7.835,0.038,7.769,7.908,0.0,0.0,7491.0,2995.0,1.0
μ_Croatia[65],7.852,0.037,7.786,7.924,0.0,0.0,7481.0,2994.0,1.0
μ_Croatia[66],7.868,0.037,7.799,7.937,0.0,0.0,7463.0,2994.0,1.0
μ_Croatia[67],7.884,0.037,7.816,7.953,0.0,0.0,7447.0,2994.0,1.0
μ_Croatia[68],7.9,0.037,7.832,7.97,0.0,0.0,7432.0,2994.0,1.0
μ_Croatia[69],7.916,0.037,7.849,7.986,0.0,0.0,7417.0,3042.0,1.0
μ_Croatia[70],7.932,0.037,7.866,8.002,0.0,0.0,7398.0,3017.0,1.0
μ_Croatia[71],7.949,0.037,7.882,8.018,0.0,0.0,7377.0,3020.0,1.0
μ_Croatia[72],7.965,0.036,7.899,8.034,0.0,0.0,7366.0,3020.0,1.0
μ_Croatia[73],7.981,0.036,7.915,8.05,0.0,0.0,7353.0,3020.0,1.0
μ_Croatia[74],7.997,0.036,7.932,8.066,0.0,0.0,7341.0,3020.0,1.0
μ_Croatia[75],8.013,0.036,7.948,8.082,0.0,0.0,7336.0,3020.0,1.0
μ_Croatia[76],8.03,0.036,7.965,8.098,0.0,0.0,7323.0,3020.0,1.0
μ_Croatia[77],8.046,0.036,7.983,8.116,0.0,0.0,7313.0,3020.0,1.0
μ_Croatia[78],8.062,0.036,7.999,8.132,0.0,0.0,7296.0,3020.0,1.0
μ_Croatia[79],8.078,0.035,8.011,8.143,0.0,0.0,7272.0,2960.0,1.0
μ_Croatia[80],8.094,0.035,8.027,8.159,0.0,0.0,7253.0,2960.0,1.0
μ_Croatia[81],8.11,0.035,8.05,8.18,0.0,0.0,7234.0,2951.0,1.0
μ_Croatia[82],8.127,0.035,8.066,8.196,0.0,0.0,7215.0,2951.0,1.0
μ_Croatia[83],8.143,0.035,8.082,8.212,0.0,0.0,7200.0,2951.0,1.0
μ_Croatia[84],8.159,0.035,8.099,8.228,0.0,0.0,7183.0,2951.0,1.0
μ_Croatia[85],8.175,0.035,8.115,8.244,0.0,0.0,7170.0,2952.0,1.0
μ_Croatia[86],8.191,0.034,8.131,8.259,0.0,0.0,7151.0,2975.0,1.0
μ_Croatia[87],8.208,0.034,8.148,8.276,0.0,0.0,7122.0,3022.0,1.0
μ_Croatia[88],8.224,0.034,8.164,8.291,0.0,0.0,7104.0,3022.0,1.0
μ_Croatia[89],8.24,0.034,8.181,8.307,0.0,0.0,7094.0,3022.0,1.0
μ_Croatia[90],8.256,0.034,8.197,8.324,0.0,0.0,7076.0,3022.0,1.0
μ_Croatia[91],8.272,0.034,8.213,8.339,0.0,0.0,7056.0,3023.0,1.0
μ_Croatia[92],8.289,0.034,8.229,8.354,0.0,0.0,7038.0,3047.0,1.0
μ_Croatia[93],8.305,0.034,8.245,8.37,0.0,0.0,7025.0,3025.0,1.0
μ_Croatia[94],8.321,0.033,8.262,8.386,0.0,0.0,7013.0,3025.0,1.0
μ_Croatia[95],8.337,0.033,8.278,8.402,0.0,0.0,6994.0,3075.0,1.0
μ_Croatia[96],8.353,0.033,8.294,8.418,0.0,0.0,6972.0,3075.0,1.0
μ_Croatia[97],8.369,0.033,8.311,8.434,0.0,0.0,6953.0,3076.0,1.0
μ_Croatia[98],8.386,0.033,8.327,8.45,0.0,0.0,6933.0,3076.0,1.0
μ_Croatia[99],8.402,0.033,8.344,8.466,0.0,0.0,6905.0,3167.0,1.0
μ_Croatia[100],8.418,0.033,8.361,8.482,0.0,0.0,6889.0,3193.0,1.0
μ_Croatia[101],8.434,0.032,8.375,8.495,0.0,0.0,6865.0,3194.0,1.0
μ_Croatia[102],8.45,0.032,8.391,8.511,0.0,0.0,6844.0,3223.0,1.0
μ_Croatia[103],8.467,0.032,8.408,8.527,0.0,0.0,6823.0,3223.0,1.0
μ_Croatia[104],8.483,0.032,8.424,8.544,0.0,0.0,6805.0,3196.0,1.0
μ_Croatia[105],8.499,0.032,8.441,8.56,0.0,0.0,6788.0,3224.0,1.0
μ_Croatia[106],8.515,0.032,8.457,8.576,0.0,0.0,6768.0,3224.0,1.0
μ_Croatia[107],8.531,0.032,8.474,8.592,0.0,0.0,6742.0,3171.0,1.0
μ_Croatia[108],8.547,0.032,8.49,8.608,0.0,0.0,6713.0,3170.0,1.0
μ_Croatia[109],8.564,0.031,8.507,8.624,0.0,0.0,6695.0,3170.0,1.0
μ_Croatia[110],8.58,0.031,8.524,8.64,0.0,0.0,6673.0,3068.0,1.0
μ_Croatia[111],8.596,0.031,8.54,8.656,0.0,0.0,6651.0,3019.0,1.0
μ_Croatia[112],8.612,0.031,8.557,8.672,0.0,0.0,6631.0,3041.0,1.0
μ_Croatia[113],8.628,0.031,8.573,8.688,0.0,0.0,6609.0,3066.0,1.0
μ_Croatia[114],8.645,0.031,8.59,8.704,0.0,0.0,6591.0,3066.0,1.0
μ_Croatia[115],8.661,0.031,8.606,8.72,0.0,0.0,6566.0,3066.0,1.0
μ_Croatia[116],8.677,0.031,8.622,8.736,0.0,0.0,6536.0,3095.0,1.0
μ_Croatia[117],8.693,0.031,8.639,8.752,0.0,0.0,6514.0,3115.0,1.0
μ_Croatia[118],8.709,0.03,8.655,8.768,0.0,0.0,6491.0,3115.0,1.0
μ_Croatia[119],8.725,0.03,8.671,8.783,0.0,0.0,6467.0,3251.0,1.0
μ_Croatia[120],8.742,0.03,8.687,8.799,0.0,0.0,6443.0,3251.0,1.0
μ_Croatia[121],8.758,0.03,8.704,8.815,0.0,0.0,6425.0,3229.0,1.0
μ_Croatia[122],8.774,0.03,8.721,8.831,0.0,0.0,6394.0,3229.0,1.0
μ_Croatia[123],8.79,0.03,8.737,8.847,0.0,0.0,6374.0,3148.0,1.0
μ_Croatia[124],8.806,0.03,8.754,8.863,0.0,0.0,6356.0,3205.0,1.0
μ_Croatia[125],8.823,0.03,8.77,8.879,0.0,0.0,6330.0,3231.0,1.0
μ_Croatia[126],8.839,0.029,8.786,8.895,0.0,0.0,6305.0,3232.0,1.0
μ_Croatia[127],8.855,0.029,8.802,8.91,0.0,0.0,6278.0,3342.0,1.0
μ_Croatia[128],8.871,0.029,8.819,8.926,0.0,0.0,6256.0,3283.0,1.0
μ_Croatia[129],8.887,0.029,8.835,8.942,0.0,0.0,6229.0,3312.0,1.0
μ_Croatia[130],8.904,0.029,8.851,8.959,0.0,0.0,6204.0,3282.0,1.0
μ_Croatia[131],8.92,0.029,8.868,8.975,0.0,0.0,6178.0,3253.0,1.0
μ_Croatia[132],8.936,0.029,8.885,8.991,0.0,0.0,6155.0,3253.0,1.0
μ_Croatia[133],8.952,0.029,8.901,9.007,0.0,0.0,6128.0,3283.0,1.0
μ_Croatia[134],8.968,0.029,8.916,9.022,0.0,0.0,6107.0,3371.0,1.0
μ_Croatia[135],8.984,0.029,8.934,9.04,0.0,0.0,6080.0,3401.0,1.0
μ_Croatia[136],9.001,0.028,8.95,9.056,0.0,0.0,6045.0,3463.0,1.0
μ_Croatia[137],9.017,0.028,8.967,9.072,0.0,0.0,6021.0,3495.0,1.0
μ_Croatia[138],9.033,0.028,8.983,9.087,0.0,0.0,5995.0,3496.0,1.0
μ_Croatia[139],9.049,0.028,8.999,9.104,0.0,0.0,5967.0,3498.0,1.0
μ_Croatia[140],9.065,0.028,9.015,9.119,0.0,0.0,5942.0,3498.0,1.0
μ_Croatia[141],9.082,0.028,9.03,9.133,0.0,0.0,5910.0,3526.0,1.0
μ_Croatia[142],9.098,0.028,9.048,9.152,0.0,0.0,5888.0,3535.0,1.0
μ_Croatia[143],9.114,0.028,9.065,9.168,0.0,0.0,5857.0,3535.0,1.0
μ_Croatia[144],9.13,0.028,9.078,9.181,0.0,0.0,5834.0,3535.0,1.0
μ_Croatia[145],9.146,0.028,9.095,9.197,0.0,0.0,5812.0,3469.0,1.0
μ_Croatia[146],9.162,0.027,9.111,9.213,0.0,0.0,5788.0,3469.0,1.0
μ_Croatia[147],9.179,0.027,9.128,9.23,0.0,0.0,5767.0,3533.0,1.0
μ_Croatia[148],9.195,0.027,9.146,9.247,0.0,0.0,5745.0,3535.0,1.0
μ_Croatia[149],9.211,0.027,9.162,9.263,0.0,0.0,5720.0,3568.0,1.0
μ_Croatia[150],9.227,0.027,9.179,9.279,0.0,0.0,5697.0,3568.0,1.0
μ_Croatia[151],9.243,0.027,9.195,9.295,0.0,0.0,5676.0,3636.0,1.0
μ_Croatia[152],9.26,0.027,9.212,9.311,0.0,0.0,5649.0,3619.0,1.0
μ_Croatia[153],9.276,0.027,9.228,9.328,0.0,0.0,5624.0,3602.0,1.0
μ_Croatia[154],9.292,0.027,9.244,9.343,0.0,0.0,5600.0,3566.0,1.0
μ_Croatia[155],9.308,0.027,9.261,9.36,0.0,0.0,5574.0,3600.0,1.0
μ_Croatia[156],9.324,0.027,9.277,9.376,0.0,0.0,5544.0,3566.0,1.0
μ_Croatia[157],9.34,0.027,9.293,9.392,0.0,0.0,5522.0,3437.0,1.0
μ_Croatia[158],9.357,0.026,9.31,9.408,0.0,0.0,5492.0,3437.0,1.0
μ_Croatia[159],9.373,0.026,9.326,9.424,0.0,0.0,5468.0,3421.0,1.0
μ_Croatia[160],9.389,0.026,9.343,9.44,0.0,0.0,5446.0,3451.0,1.0
μ_Croatia[161],9.405,0.026,9.357,9.454,0.0,0.0,5428.0,3452.0,1.0
μ_Croatia[162],9.421,0.026,9.373,9.47,0.0,0.0,5405.0,3452.0,1.0
μ_Croatia[163],9.438,0.026,9.39,9.487,0.0,0.0,5375.0,3380.0,1.0
μ_Croatia[164],9.454,0.026,9.407,9.503,0.0,0.0,5350.0,3472.0,1.0
μ_Croatia[165],9.47,0.026,9.423,9.52,0.0,0.0,5324.0,3489.0,1.0
μ_Croatia[166],9.486,0.026,9.44,9.536,0.0,0.0,5296.0,3489.0,1.0
μ_Croatia[167],9.502,0.026,9.456,9.552,0.0,0.0,5268.0,3457.0,1.0
μ_Croatia[168],9.519,0.026,9.472,9.568,0.0,0.0,5246.0,3395.0,1.0
μ_Croatia[169],9.535,0.026,9.487,9.582,0.0,0.0,5225.0,3365.0,1.0
μ_Croatia[170],9.551,0.026,9.503,9.599,0.0,0.0,5200.0,3365.0,1.0
μ_Croatia[171],9.567,0.026,9.52,9.615,0.0,0.0,5174.0,3365.0,1.0
μ_Croatia[172],9.583,0.026,9.536,9.631,0.0,0.0,5144.0,3395.0,1.0
μ_Croatia[173],9.599,0.025,9.552,9.647,0.0,0.0,5124.0,3395.0,1.0
μ_Croatia[174],9.616,0.025,9.568,9.662,0.0,0.0,5103.0,3395.0,1.0
μ_Croatia[175],9.632,0.025,9.584,9.678,0.0,0.0,5083.0,3426.0,1.0
μ_Croatia[176],9.648,0.025,9.6,9.694,0.0,0.0,5059.0,3426.0,1.0
μ_Croatia[177],9.664,0.025,9.616,9.71,0.0,0.0,5038.0,3416.0,1.0
μ_Croatia[178],9.68,0.025,9.632,9.726,0.0,0.0,5015.0,3416.0,1.0
μ_Croatia[179],9.697,0.025,9.649,9.743,0.0,0.0,4995.0,3385.0,1.0
μ_Croatia[180],9.713,0.025,9.665,9.759,0.0,0.0,4970.0,3385.0,1.0
μ_Croatia[181],9.729,0.025,9.683,9.776,0.0,0.0,4951.0,3269.0,1.0
μ_Croatia[182],9.745,0.025,9.699,9.792,0.0,0.0,4931.0,3269.0,1.0
μ_Croatia[183],9.761,0.025,9.715,9.809,0.0,0.0,4914.0,3269.0,1.0
μ_Croatia[184],9.777,0.025,9.732,9.825,0.0,0.0,4890.0,3250.0,1.0
μ_Croatia[185],9.794,0.025,9.75,9.843,0.0,0.0,4868.0,3187.0,1.0
μ_Croatia[186],9.81,0.025,9.764,9.857,0.0,0.0,4853.0,3215.0,1.0
μ_Croatia[187],9.826,0.025,9.781,9.874,0.0,0.0,4834.0,3187.0,1.0
μ_Croatia[188],9.842,0.025,9.797,9.89,0.0,0.0,4814.0,3161.0,1.0
μ_Croatia[189],9.858,0.025,9.813,9.905,0.0,0.0,4799.0,3134.0,1.0
μ_Croatia[190],9.875,0.025,9.829,9.921,0.0,0.0,4792.0,3083.0,1.0
μ_Croatia[191],9.891,0.025,9.845,9.937,0.0,0.0,4782.0,3135.0,1.0
μ_Croatia[192],9.907,0.025,9.862,9.954,0.0,0.0,4775.0,3109.0,1.0
μ_Croatia[193],9.923,0.025,9.878,9.97,0.0,0.0,4760.0,3109.0,1.0
μ_Croatia[194],9.939,0.024,9.894,9.986,0.0,0.0,4759.0,3060.0,1.0
μ_Croatia[195],9.955,0.024,9.911,10.002,0.0,0.0,4743.0,3010.0,1.0
μ_Croatia[196],9.972,0.024,9.927,10.018,0.0,0.0,4725.0,2987.0,1.0
μ_Croatia[197],9.988,0.024,9.943,10.035,0.0,0.0,4698.0,2995.0,1.0
μ_Croatia[198],10.004,0.024,9.96,10.051,0.0,0.0,4679.0,2972.0,1.0
μ_Croatia[199],10.02,0.024,9.977,10.069,0.0,0.0,4659.0,2972.0,1.0
μ_Croatia[200],10.036,0.024,9.991,10.082,0.0,0.0,4643.0,2948.0,1.0
μ_Croatia[201],10.053,0.024,10.009,10.101,0.0,0.0,4624.0,2948.0,1.0
μ_Croatia[202],10.069,0.024,10.024,10.116,0.0,0.0,4607.0,2948.0,1.0
μ_Croatia[203],10.085,0.024,10.041,10.132,0.0,0.0,4590.0,3019.0,1.0
μ_Croatia[204],10.101,0.024,10.057,10.148,0.0,0.0,4573.0,3019.0,1.0
μ_Croatia[205],10.117,0.024,10.074,10.165,0.0,0.0,4556.0,3010.0,1.0
μ_Croatia[206],10.134,0.024,10.09,10.181,0.0,0.0,4533.0,2948.0,1.0
μ_Croatia[207],10.15,0.024,10.107,10.198,0.0,0.0,4513.0,2940.0,1.0
μ_Croatia[208],10.166,0.024,10.123,10.214,0.0,0.0,4497.0,2940.0,1.0
μ_Croatia[209],10.182,0.024,10.139,10.23,0.0,0.0,4477.0,2926.0,1.0
μ_Croatia[210],10.198,0.024,10.155,10.246,0.0,0.0,4459.0,2916.0,1.0
μ_Croatia[211],10.214,0.024,10.171,10.262,0.0,0.0,4443.0,2918.0,1.0
μ_Croatia[212],10.231,0.024,10.188,10.278,0.0,0.0,4426.0,2896.0,1.0
μ_Croatia[213],10.247,0.024,10.204,10.294,0.0,0.0,4408.0,2874.0,1.0
μ_Croatia[214],10.263,0.024,10.22,10.311,0.0,0.0,4392.0,2829.0,1.0
μ_Croatia[215],10.279,0.024,10.236,10.326,0.0,0.0,4375.0,2828.0,1.0
μ_Croatia[216],10.295,0.024,10.252,10.343,0.0,0.0,4356.0,2829.0,1.0
μ_Croatia[217],10.312,0.024,10.268,10.359,0.0,0.0,4341.0,2787.0,1.0
μ_Croatia[218],10.328,0.024,10.285,10.375,0.0,0.0,4328.0,2829.0,1.0
μ_Croatia[219],10.344,0.024,10.301,10.391,0.0,0.0,4312.0,2809.0,1.0
μ_Croatia[220],10.36,0.024,10.316,10.407,0.0,0.0,4298.0,2810.0,1.0
μ_Croatia[221],10.376,0.024,10.333,10.423,0.0,0.0,4286.0,2748.0,1.0
μ_Croatia[222],10.392,0.024,10.349,10.439,0.0,0.0,4271.0,2748.0,1.0
μ_Croatia[223],10.409,0.024,10.365,10.456,0.0,0.0,4259.0,2748.0,1.0
μ_Croatia[224],10.425,0.024,10.381,10.472,0.0,0.0,4248.0,2748.0,1.0
μ_Croatia[225],10.441,0.024,10.398,10.489,0.0,0.0,4234.0,2767.0,1.0
μ_Croatia[226],10.457,0.024,10.414,10.506,0.0,0.0,4222.0,2747.0,1.0
μ_Croatia[227],10.473,0.024,10.428,10.519,0.0,0.0,4212.0,2747.0,1.0
