,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
μ[8191],14.819,0.045,14.733,14.902,0.001,0.0,6083.0,3390.0,1.0
μ[8192],14.837,0.045,14.75,14.92,0.001,0.0,6089.0,3390.0,1.0
μ[8193],14.854,0.045,14.767,14.937,0.001,0.0,6100.0,3390.0,1.0
μ[8194],14.871,0.045,14.784,14.955,0.001,0.0,6110.0,3390.0,1.0
μ[8195],14.888,0.046,14.8,14.972,0.001,0.0,6119.0,3360.0,1.0
μ[8196],14.905,0.046,14.818,14.99,0.001,0.0,6129.0,3360.0,1.0
μ[8197],14.922,0.046,14.835,15.008,0.001,0.0,6142.0,3330.0,1.0
μ[8198],14.939,0.046,14.851,15.025,0.001,0.0,6150.0,3302.0,1.0
μ[8199],14.956,0.046,14.868,15.042,0.001,0.0,6164.0,3302.0,1.0
μ[8200],14.973,0.047,14.884,15.059,0.001,0.0,6172.0,3300.0,1.0
μ[8201],14.99,0.047,14.901,15.076,0.001,0.0,6178.0,3301.0,1.0
μ[8202],15.007,0.047,14.918,15.094,0.001,0.0,6185.0,3301.0,1.0
μ[8203],15.024,0.047,14.935,15.112,0.001,0.0,6198.0,3302.0,1.0
μ[8204],15.041,0.047,14.952,15.129,0.001,0.0,6207.0,3302.0,1.0
μ[8205],15.058,0.047,14.968,15.147,0.001,0.0,6218.0,3302.0,1.0
μ[8206],15.075,0.048,14.985,15.164,0.001,0.0,6228.0,3302.0,1.0
μ[8207],15.093,0.048,15.002,15.181,0.001,0.0,6231.0,3259.0,1.0
μ[8208],15.11,0.048,15.019,15.199,0.001,0.0,6240.0,3259.0,1.0
μ[8209],15.127,0.048,15.035,15.216,0.001,0.0,6251.0,3232.0,1.0
μ[8210],15.144,0.048,15.052,15.233,0.001,0.0,6259.0,3232.0,1.0
μ[8211],15.161,0.048,15.069,15.251,0.001,0.0,6273.0,3232.0,1.0
μ[8212],15.178,0.049,15.086,15.269,0.001,0.0,6282.0,3232.0,1.0
μ[8213],15.195,0.049,15.103,15.286,0.001,0.0,6292.0,3232.0,1.0
μ[8214],15.212,0.049,15.12,15.303,0.001,0.0,6298.0,3232.0,1.0
μ[8215],15.229,0.049,15.136,15.321,0.001,0.0,6304.0,3271.0,1.0
μ[8216],15.246,0.049,15.153,15.338,0.001,0.0,6312.0,3271.0,1.0
μ[8217],15.263,0.049,15.17,15.356,0.001,0.0,6324.0,3204.0,1.0
μ[8218],15.28,0.05,15.187,15.373,0.001,0.0,6339.0,3175.0,1.0
μ[8219],15.297,0.05,15.203,15.39,0.001,0.0,6348.0,3123.0,1.0
μ[8220],15.314,0.05,15.22,15.408,0.001,0.0,6357.0,3123.0,1.0
μ[8221],15.332,0.05,15.237,15.425,0.001,0.0,6366.0,3096.0,1.0
μ[8222],15.349,0.05,15.253,15.442,0.001,0.0,6376.0,3096.0,1.0
μ[8223],15.366,0.051,15.27,15.46,0.001,0.0,6386.0,3096.0,1.0
μ[8224],15.383,0.051,15.286,15.477,0.001,0.0,6393.0,3096.0,1.0
μ[8225],15.4,0.051,15.303,15.494,0.001,0.0,6403.0,3096.0,1.0
μ[8226],15.417,0.051,15.32,15.511,0.001,0.0,6410.0,3069.0,1.0
μ[8227],8.413,0.029,8.358,8.467,0.0,0.0,8316.0,2686.0,1.0
μ[8228],8.424,0.029,8.37,8.478,0.0,0.0,8309.0,2686.0,1.0
μ[8229],8.435,0.029,8.381,8.489,0.0,0.0,8298.0,2686.0,1.0
μ[8230],8.445,0.029,8.392,8.499,0.0,0.0,8291.0,2686.0,1.0
μ[8231],8.456,0.029,8.403,8.51,0.0,0.0,8282.0,2686.0,1.0
μ[8232],8.467,0.029,8.412,8.519,0.0,0.0,8276.0,2686.0,1.0
μ[8233],8.478,0.028,8.423,8.53,0.0,0.0,8264.0,2686.0,1.0
μ[8234],8.489,0.028,8.434,8.54,0.0,0.0,8257.0,2685.0,1.0
μ[8235],8.499,0.028,8.445,8.551,0.0,0.0,8251.0,2685.0,1.0
μ[8236],8.51,0.028,8.456,8.561,0.0,0.0,8244.0,2685.0,1.0
μ[8237],8.521,0.028,8.467,8.572,0.0,0.0,8235.0,2666.0,1.0
μ[8238],8.532,0.028,8.478,8.583,0.0,0.0,8230.0,2666.0,1.0
μ[8239],8.542,0.028,8.49,8.594,0.0,0.0,8217.0,2666.0,1.0
μ[8240],8.553,0.028,8.501,8.604,0.0,0.0,8209.0,2666.0,1.0
μ[8241],8.564,0.028,8.512,8.615,0.0,0.0,8197.0,2666.0,1.0
μ[8242],8.575,0.028,8.523,8.625,0.0,0.0,8190.0,2666.0,1.0
μ[8243],8.586,0.027,8.533,8.636,0.0,0.0,8182.0,2646.0,1.0
μ[8244],8.596,0.027,8.544,8.646,0.0,0.0,8174.0,2646.0,1.0
μ[8245],8.607,0.027,8.556,8.657,0.0,0.0,8163.0,2646.0,1.0
μ[8246],8.618,0.027,8.567,8.668,0.0,0.0,8151.0,2646.0,1.0
μ[8247],8.629,0.027,8.578,8.678,0.0,0.0,8148.0,2646.0,1.0
μ[8248],8.639,0.027,8.589,8.689,0.0,0.0,8137.0,2664.0,1.0
μ[8249],8.65,0.027,8.6,8.699,0.0,0.0,8127.0,2664.0,1.0
μ[8250],8.661,0.027,8.611,8.71,0.0,0.0,8115.0,2664.0,1.0
μ[8251],8.672,0.027,8.621,8.721,0.0,0.0,8101.0,2646.0,1.0
μ[8252],8.683,0.027,8.633,8.731,0.0,0.0,8086.0,2628.0,1.0
μ[8253],8.693,0.026,8.644,8.742,0.0,0.0,8076.0,2628.0,1.0
μ[8254],8.704,0.026,8.655,8.753,0.0,0.0,8063.0,2610.0,1.0
μ[8255],8.715,0.026,8.665,8.763,0.0,0.0,8046.0,2610.0,1.0
μ[8256],8.726,0.026,8.676,8.774,0.0,0.0,8031.0,2609.0,1.0
μ[8257],8.736,0.026,8.687,8.784,0.0,0.0,8025.0,2609.0,1.0
μ[8258],8.747,0.026,8.698,8.795,0.0,0.0,8016.0,2590.0,1.0
μ[8259],8.758,0.026,8.709,8.805,0.0,0.0,8009.0,2590.0,1.0
μ[8260],8.769,0.026,8.72,8.816,0.0,0.0,7999.0,2664.0,1.0
μ[8261],8.78,0.026,8.731,8.827,0.0,0.0,7984.0,2645.0,1.0
μ[8262],8.79,0.026,8.742,8.838,0.0,0.0,7970.0,2645.0,1.0
μ[8263],8.801,0.025,8.753,8.848,0.0,0.0,7960.0,2664.0,1.0
μ[8264],8.812,0.025,8.764,8.859,0.0,0.0,7949.0,2663.0,1.0
μ[8265],8.823,0.025,8.775,8.869,0.0,0.0,7936.0,2702.0,1.0
μ[8266],8.833,0.025,8.786,8.88,0.0,0.0,7926.0,2823.0,1.0
μ[8267],8.844,0.025,8.797,8.891,0.0,0.0,7913.0,2840.0,1.0
μ[8268],8.855,0.025,8.807,8.9,0.0,0.0,7904.0,2862.0,1.0
μ[8269],8.866,0.025,8.818,8.911,0.0,0.0,7885.0,2862.0,1.0
μ[8270],8.877,0.025,8.829,8.921,0.0,0.0,7874.0,2862.0,1.0
μ[8271],8.887,0.025,8.839,8.931,0.0,0.0,7856.0,2929.0,1.0
μ[8272],8.898,0.025,8.85,8.942,0.0,0.0,7841.0,2929.0,1.0
μ[8273],8.909,0.025,8.861,8.953,0.0,0.0,7827.0,2906.0,1.0
μ[8274],8.92,0.024,8.872,8.963,0.0,0.0,7810.0,2906.0,1.0
μ[8275],8.931,0.024,8.883,8.974,0.0,0.0,7796.0,2906.0,1.0
μ[8276],8.941,0.024,8.894,8.985,0.0,0.0,7778.0,2884.0,1.0
μ[8277],8.952,0.024,8.905,8.996,0.0,0.0,7766.0,2799.0,1.0
μ[8278],8.963,0.024,8.916,9.006,0.0,0.0,7756.0,2840.0,1.0
μ[8279],8.974,0.024,8.927,9.017,0.0,0.0,7741.0,2840.0,1.0
μ[8280],8.984,0.024,8.938,9.027,0.0,0.0,7725.0,2998.0,1.0
μ[8281],8.995,0.024,8.949,9.038,0.0,0.0,7708.0,2998.0,1.0
μ[8282],9.006,0.024,8.96,9.049,0.0,0.0,7695.0,2929.0,1.0
μ[8283],9.017,0.024,8.971,9.059,0.0,0.0,7681.0,2929.0,1.0
μ[8284],9.028,0.023,8.982,9.07,0.0,0.0,7664.0,2952.0,1.0
μ[8285],9.038,0.023,8.993,9.08,0.0,0.0,7645.0,3024.0,1.0
μ[8286],9.049,0.023,9.004,9.091,0.0,0.0,7628.0,3024.0,1.0
μ[8287],9.06,0.023,9.015,9.102,0.0,0.0,7615.0,3024.0,1.0
μ[8288],9.071,0.023,9.026,9.112,0.0,0.0,7603.0,3098.0,1.0
μ[8289],9.081,0.023,9.037,9.123,0.0,0.0,7586.0,3098.0,1.0
μ[8290],9.092,0.023,9.049,9.135,0.0,0.0,7570.0,3024.0,1.0
μ[8291],9.103,0.023,9.06,9.145,0.0,0.0,7553.0,3074.0,1.0
μ[8292],9.114,0.023,9.071,9.156,0.0,0.0,7537.0,3074.0,1.0
μ[8293],9.125,0.023,9.081,9.166,0.0,0.0,7518.0,3072.0,1.0
μ[8294],9.135,0.023,9.093,9.177,0.0,0.0,7505.0,3072.0,1.0
μ[8295],9.146,0.022,9.104,9.188,0.0,0.0,7490.0,3174.0,1.0
μ[8296],9.157,0.022,9.115,9.198,0.0,0.0,7472.0,3230.0,1.0
μ[8297],9.168,0.022,9.125,9.209,0.0,0.0,7459.0,3230.0,1.0
μ[8298],9.178,0.022,9.136,9.219,0.0,0.0,7442.0,3230.0,1.0
μ[8299],9.189,0.022,9.148,9.23,0.0,0.0,7416.0,3230.0,1.0
μ[8300],9.2,0.022,9.158,9.24,0.0,0.0,7401.0,3230.0,1.0
μ[8301],9.211,0.022,9.169,9.251,0.0,0.0,7466.0,3230.0,1.0
μ[8302],9.222,0.022,9.18,9.262,0.0,0.0,7444.0,3256.0,1.0
μ[8303],9.232,0.022,9.19,9.272,0.0,0.0,7422.0,3376.0,1.0
μ[8304],9.243,0.022,9.201,9.283,0.0,0.0,7398.0,3316.0,1.0
μ[8305],9.254,0.022,9.213,9.294,0.0,0.0,7374.0,3316.0,1.0
μ[8306],9.265,0.021,9.224,9.305,0.0,0.0,7351.0,3344.0,1.0
μ[8307],9.275,0.021,9.235,9.315,0.0,0.0,7317.0,3344.0,1.0
μ[8308],9.286,0.021,9.246,9.326,0.0,0.0,7292.0,3343.0,1.0
μ[8309],9.297,0.021,9.257,9.336,0.0,0.0,7274.0,3344.0,1.0
μ[8310],9.308,0.021,9.267,9.346,0.0,0.0,7249.0,3343.0,1.0
μ[8311],9.319,0.021,9.278,9.357,0.0,0.0,7227.0,3371.0,1.0
μ[8312],9.329,0.021,9.289,9.368,0.0,0.0,7207.0,3313.0,1.0
μ[8313],9.34,0.021,9.3,9.379,0.0,0.0,7186.0,3401.0,1.0
μ[8314],9.351,0.021,9.311,9.389,0.0,0.0,7164.0,3401.0,1.0
μ[8315],9.362,0.021,9.322,9.399,0.0,0.0,7142.0,3340.0,1.0
μ[8316],9.372,0.021,9.333,9.411,0.0,0.0,7119.0,3369.0,1.0
μ[8317],9.383,0.021,9.344,9.421,0.0,0.0,7096.0,3369.0,1.0
μ[8318],9.394,0.02,9.355,9.432,0.0,0.0,7072.0,3398.0,1.0
μ[8319],9.405,0.02,9.366,9.442,0.0,0.0,7047.0,3397.0,1.0
μ[8320],9.416,0.02,9.376,9.453,0.0,0.0,7027.0,3469.0,1.0
μ[8321],9.426,0.02,9.387,9.463,0.0,0.0,7002.0,3469.0,1.0
μ[8322],9.437,0.02,9.398,9.474,0.0,0.0,6976.0,3428.0,1.0
μ[8323],9.448,0.02,9.409,9.485,0.0,0.0,6954.0,3428.0,1.0
μ[8324],9.459,0.02,9.42,9.496,0.0,0.0,6927.0,3378.0,1.0
μ[8325],9.469,0.02,9.431,9.506,0.0,0.0,6905.0,3349.0,1.0
μ[8326],9.48,0.02,9.442,9.517,0.0,0.0,6884.0,3378.0,1.0
μ[8327],9.491,0.02,9.453,9.527,0.0,0.0,6857.0,3378.0,1.0
μ[8328],9.502,0.02,9.464,9.538,0.0,0.0,6831.0,3378.0,1.0
μ[8329],9.513,0.02,9.475,9.549,0.0,0.0,6811.0,3378.0,1.0
μ[8330],9.523,0.019,9.486,9.559,0.0,0.0,6785.0,3378.0,1.0
μ[8331],9.534,0.019,9.497,9.57,0.0,0.0,6759.0,3378.0,1.0
μ[8332],9.545,0.019,9.508,9.581,0.0,0.0,6736.0,3375.0,1.0
μ[8333],9.556,0.019,9.519,9.591,0.0,0.0,6712.0,3422.0,1.0
μ[8334],9.567,0.019,9.529,9.602,0.0,0.0,6688.0,3493.0,1.0
μ[8335],9.577,0.019,9.541,9.612,0.0,0.0,6665.0,3493.0,1.0
μ[8336],9.588,0.019,9.552,9.623,0.0,0.0,6637.0,3493.0,1.0
μ[8337],9.599,0.019,9.562,9.633,0.0,0.0,6610.0,3549.0,1.0
μ[8338],9.61,0.019,9.573,9.643,0.0,0.0,6590.0,3526.0,1.0
μ[8339],9.62,0.019,9.584,9.654,0.0,0.0,6566.0,3526.0,1.0
μ[8340],9.631,0.019,9.595,9.665,0.0,0.0,6542.0,3550.0,1.0
μ[8341],9.642,0.019,9.606,9.676,0.0,0.0,6518.0,3516.0,1.0
μ[8342],9.653,0.019,9.616,9.686,0.0,0.0,6485.0,3516.0,1.0
μ[8343],9.664,0.018,9.627,9.696,0.0,0.0,6456.0,3515.0,1.0
μ[8344],9.674,0.018,9.638,9.707,0.0,0.0,6426.0,3520.0,1.0
μ[8345],9.685,0.018,9.649,9.718,0.0,0.0,6403.0,3520.0,1.0
μ[8346],9.696,0.018,9.66,9.729,0.0,0.0,6377.0,3557.0,1.0
μ[8347],9.707,0.018,9.671,9.739,0.0,0.0,6349.0,3617.0,1.0
μ[8348],9.717,0.018,9.682,9.75,0.0,0.0,6322.0,3617.0,1.0
μ[8349],9.728,0.018,9.693,9.761,0.0,0.0,6301.0,3617.0,1.0
μ[8350],9.739,0.018,9.704,9.772,0.0,0.0,6278.0,3617.0,1.0
μ[8351],9.75,0.018,9.715,9.782,0.0,0.0,6252.0,3624.0,1.0
μ[8352],9.761,0.018,9.726,9.793,0.0,0.0,6224.0,3522.0,1.0
μ[8353],9.771,0.018,9.737,9.804,0.0,0.0,6199.0,3522.0,1.0
μ[8354],9.782,0.018,9.748,9.814,0.0,0.0,6170.0,3522.0,1.0
μ[8355],9.793,0.018,9.759,9.825,0.0,0.0,6146.0,3555.0,1.0
μ[8356],9.804,0.018,9.77,9.835,0.0,0.0,6121.0,3555.0,1.0
μ[8357],9.814,0.017,9.781,9.846,0.0,0.0,6097.0,3570.0,1.0
μ[8358],9.825,0.017,9.792,9.857,0.0,0.0,6071.0,3584.0,1.0
μ[8359],9.836,0.017,9.803,9.868,0.0,0.0,6046.0,3584.0,1.0
μ[8360],9.847,0.017,9.814,9.878,0.0,0.0,6019.0,3551.0,1.0
μ[8361],9.858,0.017,9.825,9.889,0.0,0.0,5991.0,3585.0,1.0
μ[8362],9.868,0.017,9.836,9.9,0.0,0.0,5962.0,3586.0,1.0
μ[8363],9.879,0.017,9.847,9.91,0.0,0.0,5939.0,3655.0,1.0
μ[8364],9.89,0.017,9.858,9.921,0.0,0.0,5911.0,3691.0,1.0
μ[8365],9.901,0.017,9.868,9.932,0.0,0.0,5887.0,3684.0,1.0
μ[8366],9.911,0.017,9.88,9.943,0.0,0.0,5866.0,3684.0,1.0
μ[8367],9.922,0.017,9.891,9.954,0.0,0.0,5840.0,3674.0,1.0
μ[8368],9.933,0.017,9.902,9.964,0.0,0.0,5814.0,3711.0,1.0
μ[8369],9.944,0.017,9.913,9.975,0.0,0.0,5789.0,3711.0,1.0
μ[8370],9.955,0.017,9.924,9.986,0.0,0.0,5761.0,3710.0,1.0
μ[8371],9.965,0.017,9.934,9.996,0.0,0.0,5731.0,3710.0,1.0
μ[8372],9.976,0.017,9.946,10.007,0.0,0.0,5705.0,3710.0,1.0
μ[8373],9.987,0.016,9.956,10.018,0.0,0.0,5678.0,3702.0,1.0
μ[8374],9.998,0.016,9.967,10.029,0.0,0.0,5656.0,3684.0,1.0
μ[8375],10.008,0.016,9.978,10.039,0.0,0.0,5631.0,3684.0,1.0
μ[8376],10.019,0.016,9.989,10.05,0.0,0.0,5600.0,3648.0,1.0
μ[8377],10.03,0.016,10.0,10.06,0.0,0.0,5575.0,3648.0,1.0
μ[8378],10.041,0.016,10.011,10.071,0.0,0.0,5552.0,3648.0,1.0
μ[8379],10.052,0.016,10.021,10.082,0.0,0.0,5525.0,3613.0,1.0
μ[8380],10.062,0.016,10.032,10.092,0.0,0.0,5498.0,3647.0,1.0
μ[8381],10.073,0.016,10.043,10.103,0.0,0.0,5480.0,3612.0,1.0
μ[8382],10.084,0.016,10.054,10.113,0.0,0.0,5457.0,3577.0,1.0
μ[8383],10.095,0.016,10.065,10.124,0.0,0.0,5434.0,3577.0,1.0
μ[8384],10.105,0.016,10.076,10.135,0.0,0.0,5410.0,3576.0,1.0
μ[8385],10.116,0.016,10.087,10.146,0.0,0.0,5388.0,3601.0,1.0
μ[8386],10.127,0.016,10.098,10.157,0.0,0.0,5361.0,3601.0,1.0
μ[8387],10.138,0.016,10.109,10.168,0.0,0.0,5336.0,3601.0,1.0
μ[8388],10.149,0.016,10.119,10.178,0.0,0.0,5313.0,3673.0,1.0
μ[8389],10.159,0.016,10.13,10.188,0.0,0.0,5291.0,3699.0,1.0
μ[8390],10.17,0.016,10.14,10.199,0.0,0.0,5270.0,3721.0,1.0
μ[8391],10.181,0.016,10.152,10.21,0.0,0.0,5247.0,3638.0,1.0
μ[8392],10.192,0.016,10.163,10.221,0.0,0.0,5222.0,3721.0,1.0
μ[8393],10.202,0.015,10.174,10.232,0.0,0.0,5198.0,3722.0,1.0
μ[8394],10.213,0.015,10.185,10.242,0.0,0.0,5176.0,3753.0,1.0
μ[8395],10.224,0.015,10.195,10.253,0.0,0.0,5153.0,3681.0,1.0
μ[8396],10.235,0.015,10.206,10.264,0.0,0.0,5127.0,3718.0,1.0
μ[8397],10.246,0.015,10.217,10.274,0.0,0.0,5106.0,3647.0,1.0
μ[8398],10.256,0.015,10.228,10.285,0.0,0.0,5082.0,3579.0,1.0
μ[8399],10.267,0.015,10.239,10.295,0.0,0.0,5069.0,3578.0,1.0
μ[8400],10.278,0.015,10.25,10.306,0.0,0.0,5045.0,3579.0,1.0
μ[8401],10.289,0.015,10.261,10.317,0.0,0.0,5021.0,3579.0,1.0
μ[8402],10.3,0.015,10.272,10.328,0.0,0.0,4998.0,3570.0,1.0
μ[8403],10.31,0.015,10.282,10.339,0.0,0.0,4974.0,3579.0,1.0
μ[8404],10.321,0.015,10.294,10.35,0.0,0.0,4948.0,3579.0,1.0
μ[8405],10.332,0.015,10.305,10.361,0.0,0.0,4927.0,3545.0,1.0
μ[8406],10.343,0.015,10.315,10.371,0.0,0.0,4911.0,3578.0,1.0
μ[8407],10.353,0.015,10.325,10.381,0.0,0.0,4888.0,3569.0,1.0
μ[8408],10.364,0.015,10.336,10.392,0.0,0.0,4868.0,3562.0,1.0
μ[8409],10.375,0.015,10.348,10.404,0.0,0.0,4847.0,3529.0,1.0
μ[8410],10.386,0.015,10.359,10.414,0.0,0.0,4695.0,3496.0,1.0
μ[8411],10.397,0.015,10.37,10.426,0.0,0.0,4673.0,3433.0,1.0
μ[8412],10.407,0.015,10.381,10.436,0.0,0.0,4652.0,3433.0,1.0
μ[8413],10.418,0.015,10.392,10.447,0.0,0.0,4629.0,3448.0,1.0
μ[8414],10.429,0.015,10.401,10.456,0.0,0.0,4608.0,3448.0,1.0
μ[8415],10.44,0.015,10.412,10.467,0.0,0.0,4587.0,3480.0,1.0
μ[8416],10.45,0.015,10.423,10.478,0.0,0.0,4566.0,3372.0,1.0
μ[8417],10.461,0.015,10.434,10.489,0.0,0.0,4545.0,3387.0,1.0
μ[8418],10.472,0.015,10.445,10.499,0.0,0.0,4528.0,3367.0,1.0
μ[8419],10.483,0.015,10.455,10.51,0.0,0.0,4508.0,3357.0,1.0
μ[8420],10.494,0.015,10.467,10.521,0.0,0.0,4487.0,3337.0,1.0
μ[8421],10.504,0.015,10.478,10.532,0.0,0.0,4470.0,3280.0,1.0
μ[8422],10.515,0.015,10.488,10.542,0.0,0.0,4450.0,3251.0,1.0
μ[8423],10.526,0.015,10.499,10.553,0.0,0.0,4433.0,3251.0,1.0
μ[8424],10.537,0.015,10.51,10.564,0.0,0.0,4415.0,3252.0,1.0
μ[8425],10.547,0.015,10.52,10.574,0.0,0.0,4397.0,3118.0,1.0
μ[8426],10.558,0.015,10.531,10.585,0.0,0.0,4381.0,3118.0,1.0
μ[8427],10.569,0.015,10.542,10.596,0.0,0.0,4364.0,3114.0,1.0
μ[8428],10.58,0.015,10.552,10.606,0.0,0.0,4348.0,3081.0,1.0
μ[8429],10.591,0.015,10.564,10.619,0.0,0.0,4331.0,3106.0,1.0
μ[8430],10.601,0.014,10.575,10.629,0.0,0.0,4316.0,3106.0,1.0
μ[8431],10.612,0.014,10.585,10.64,0.0,0.0,4300.0,3073.0,1.0
μ[8432],10.623,0.014,10.596,10.65,0.0,0.0,4286.0,3057.0,1.0
μ[8433],10.634,0.014,10.607,10.661,0.0,0.0,4267.0,3032.0,1.0
μ[8434],10.644,0.014,10.616,10.67,0.0,0.0,4250.0,3008.0,1.0
μ[8435],10.655,0.014,10.628,10.682,0.0,0.0,4235.0,2990.0,1.0
μ[8436],10.666,0.014,10.637,10.692,0.0,0.0,4218.0,2898.0,1.0
μ[8437],10.677,0.014,10.648,10.702,0.0,0.0,4203.0,2920.0,1.0
μ[8438],10.688,0.014,10.659,10.713,0.0,0.0,4186.0,2920.0,1.0
μ[8439],10.698,0.014,10.67,10.724,0.0,0.0,4172.0,2811.0,1.0
μ[8440],10.709,0.014,10.68,10.735,0.0,0.0,4158.0,2812.0,1.0
μ[8441],10.72,0.014,10.692,10.746,0.0,0.0,4144.0,2766.0,1.0
μ[8442],10.731,0.014,10.702,10.757,0.0,0.0,4131.0,2817.0,1.0
μ[8443],10.741,0.014,10.713,10.767,0.0,0.0,4118.0,2818.0,1.0
μ[8444],10.752,0.014,10.723,10.778,0.0,0.0,4107.0,2809.0,1.0
μ[8445],10.763,0.014,10.734,10.789,0.0,0.0,4094.0,2768.0,1.0
μ[8446],10.774,0.014,10.745,10.799,0.0,0.0,4083.0,2741.0,1.0
μ[8447],10.785,0.014,10.755,10.81,0.0,0.0,4070.0,2748.0,1.0
μ[8448],10.795,0.014,10.766,10.82,0.0,0.0,4058.0,2689.0,1.0
μ[8449],10.806,0.014,10.777,10.831,0.0,0.0,4047.0,2630.0,1.0
μ[8450],10.817,0.014,10.789,10.843,0.0,0.0,4037.0,2630.0,1.0
μ[8451],10.828,0.014,10.8,10.855,0.0,0.0,4028.0,2648.0,1.0
μ[8452],10.838,0.015,10.811,10.865,0.0,0.0,4021.0,2612.0,1.0
μ[8453],10.849,0.015,10.821,10.876,0.0,0.0,4013.0,2612.0,1.0
μ[8454],10.86,0.015,10.832,10.887,0.0,0.0,4005.0,2611.0,1.0
μ[8455],10.871,0.015,10.843,10.897,0.0,0.0,3998.0,2541.0,1.0
μ[8456],10.882,0.015,10.853,10.908,0.0,0.0,3991.0,2590.0,1.0
μ[8457],10.892,0.015,10.864,10.919,0.0,0.0,3984.0,2590.0,1.0
μ[8458],10.903,0.015,10.875,10.93,0.0,0.0,3978.0,2555.0,1.0
